#
# This data is provided by behindthename.com and is licensed under CC BY-SA 4.0.
# To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0
#
# Given names and their genders, exported from the behindthename.com database.
# Wed, 24 Dec 2025 00:03:14 -0800
#
# name	gender
Ketevan	f
Keti	f
Ketija	f
Ketil	m
Ketill	m
Ketillaug	f
Ketilríðr	f
Keto	f
Kettil	m
Keturah	f
Ketut	mf
Kev	m
Kevan	m
Keven	m
Kévim	m
Kévin	m
Kevin	m
Kevon	m
Kevork	m
Kevyn	mf
Kewin	m
Kexin	fm
Keyden	m
Keysha	f
Keyshawn	m
Keyumars	m
Kezban	f
Kezia	f
Keziah	f
Keziban	f
Kfir	m
Kgomotso	fm
Kgosi	m
Khachatur	m
Khachik	m
Khadicha	f
Khadidja	f
Khadiga	f
Khadija	f
Khadijah	f
Khadijeh	f
Khadra	f
Khafra	m
Khafre	m
Khaing	fm
Khairuddin	m
Khajag	m
Khaled	m
Khaleda	f
Khaleel	m
Khaleesi	f
Khalid	m
Khalida	f
Khalifa	m
Khalil	m
Khalila	f
Khalilah	f
Khaliq	m
Kham	mf
Khamis	m
Khamphet	mf
Khamsing	m
Khamza	m
Khamzat	m
Khan	m
Khánh	mf
Khanpasha	m
Khariton	m
Khasan	m
Khatijah	f
Khatuna	f
Khava	f
Khawaja	m
Khawla	f
Khayr	m
Khayra	f
Khayr ad-Din	m
Khayrat	mf
Khayreddine	m
Khayri	m
Khayriyya	f
Khayyam	m
Khazhak	m
Kheira	f
Kheireddine	m
Khine	fm
Khloe	f
Khnum	m
Khnum-Khufu	m
Khoa	m
Khodadad	m
Khôi	mf
Kholoud	f
Khoma	m
Khonsu	m
Khordad	fm
Khorshid	mf
Khosrov	m
Khosrow	m
Khristofor	m
Khrystyna	f
Khshayarsha	m
Khubilai	m
Khufu	m
Khulan	f
Khulud	f
Khumbo	mf
Khumo	fm
Khurram	m
Khurshed	m
Khurshid	mf
Khushi	f
Khwaja	m
Ki	f
Kia	f
Kian	m
Kiana	f
Kianna	f
Kianoush	m
Kiara	f
Kiaran	m
Kiarra	f
Kibwe	m
Kichiro	m
Kichirō	m
Kichirou	m
Kidist	f
Kidlat	m
Kiefer	m
Kielo	f
Kiera	f
Kieran	m
Kieron	m
Kierra	f
Kiersten	f
Kiia	f
Kiira	f
Kike	m
Kiki	f
Kiko	m
Kiku	f
Kiley	f
Kilian	m
Kilie	f
Kilikina	f
Killa	f
Killian	m
Kim	fm
Kimball	m
Kimber	f
Kimberlee	f
Kimberleigh	f
Kimberley	f
Kimberly	f
Kimberlyn	f
Kimbra	f
Kimi	m
Kimiko	f
Kimimela	f
Kimmernaq	f
Kimmie	f
Kimmo	m
Kimmy	f
Kimo	m
Kinborough	f
Kincső	f
Kine	f
Kineret	f
King	m
Kinga	f
Kinge	f
Kingsley	mf
Kingston	m
K'inich	m
Kinich	m
Kinley	fm
Kinneret	f
Kinsey	f
Kinslee	f
Kinsley	f
Kip	m
Kipling	m
Kir	m
Kíra	f
Kira	f
Kirabo	mf
Kiran	fm
Kiraz	f
Kirby	mf
Kire	m
Kiri	f
Kiril	m
Kirill	m
Kirils	m
Kirilŭ	m
Kiritapu	f
Kirk	m
Kirke	f
Kiro	m
Kirrily	f
Kirsi	f
Kirsikka	f
Kirsteen	f
Kirsten	f
Kirsti	f
Kirstie	f
Kirstin	f
Kirstine	f
Kirsty	f
Kirtida	f
Kiryl	m
Kisecawchuck	m
Kisembo	mf
Kisha	f
Kishan	m
Kishor	m
Kishore	m
Kishori	f
Kısmet	f
Kistiñe	f
Kit	mf
Kitija	f
Kito	m
Kitti	f
Kittie	f
Kittum	f
Kitty	f
Kıvanç	m
Kiwa	mf
Kiyo	f
Kiyoko	f
Kiyoshi	m
Kizzie	f
Kizzy	f
Kjartan	m
Kjeld	m
Kjell	m
Kjellaug	f
Kjellfrid	f
Kjersti	f
Kjerstin	f
Kjetil	m
Klaas	m
Klaes	m
Klah	m
Klahan	m
Klajdi	m
Klaos	m
Klára	f
Klāra	f
Klara	f
Klas	m
Klasina	f
Klaudia	f
Klaudie	f
Klaudija	f
Klaudijs	m
Klaudio	m
Klaudiusz	m
Klaus	m
Klaus-Peter	m
Klava	f
Klavdia	f
Klavdija	f
Klavdiya	f
Klāvs	m
Klay	m
Klazina	f
Klea	f
Kléber	m
Kleio	f
Kleis	f
Kleisthenes	m
Kleitos	m
Klemen	m
Klemens	m
Klement	m
Klementina	f
Klementyna	f
Kleon	m
Kleone	f
Kleonike	f
Kleoniki	f
Kleopas	m
Kleopatra	f
Kleopatros	m
Klim	m
Kliment	m
Klimentina	f
Klio	f
Klodian	m
Klopas	m
Klothilde	f
Klotho	f
Klotild	f
Klotylda	f
Klym	m
Klymene	f
Klyment	m
Klytaimnestra	f
Klytië	f
Klytios	m
Knarik	f
Knox	m
Knud	m
Knut	m
Knute	m
Knútr	m
Kō	mf
Koa	mf
Koba	m
Kobe	m
Kobina	m
Kobus	m
Koby	m
Koda	m
Kodey	m
Kodjo	m
Kody	m
Koen	m
Koenraad	m
Koert	m
Koffi	m
Kofi	m
Kohaku	fm
Kohar	f
Koharu	f
Kohen	m
Kohinoor	f
Kōichi	m
Koios	m
Koit	m
Kōji	m
Koji	m
Kojo	m
Kōki	m
Kokoro	f
Kokou	m
Kolab	f
Kolbrún	f
Kolby	m
Koldo	m
Koldobika	m
Kole	m
Kolleen	f
Kolman	m
Koloman	m
Kolos	m
Kolr	m
Kolton	m
Kolya	m
Komang	mf
Komi	m
Kōnane	mf
Kondrat	m
Kondwani	m
Kong	m
Konjit	f
Konnor	m
Konrád	m
Konrad	m
Konsta	m
Konstadina	f
Konstadinos	m
Konstancja	f
Konstantin	m
Konstantina	f
Konstantinas	m
Konstantine	m
Konstantinos	m
Konstantīns	m
Konstanty	m
Konstantyn	m
Konstanze	f
Könül	f
Koos	m
Koppány	m
Koppel	m
Kora	f
Koralia	f
Koraljka	f
Koralo	m
Koray	m
Korbin	m
Korbinian	m
Körbl	m
Kord	m
Kordian	m
Kore	f
Korë	f
Koresh	m
Korey	m
Korhan	m
Kóri	m
Kori	f
Korina	f
Korinna	f
Korinthia	f
Körkem	f
Korkut	m
Kornél	m
Kornel	m
Korneli	m
Kornélia	f
Kornelia	f
Kornélie	f
Kornelija	f
Korneliusz	m
Korneliya	f
Koronis	f
Korrine	f
Kortney	f
Kory	m
Koryun	m
Kosma	m
Kosmas	m
Kossi	m
Kosta	m
Kostadin	m
Kostakis	m
Kostandin	m
Kostas	m
Kostis	m
Kostya	m
Kostyantyn	m
Kōsuke	m
Kosuke	m
Kōta	m
Kotone	f
Kotryna	f
Kou	mf
Kouichi	m
Kouji	m
Kouki	m
Kourosh	m
Kourtney	f
Kousuke	m
Kouta	m
Közaiym	f
Krasimir	m
Krasimira	f
Krastio	m
Krastyo	m
Krastyu	m
Kratos	m
Kreindel	f
Kreine	f
Kreios	m
Kreka	f
Kreon	m
Kreousa	f
Krešimir	m
Kresimir	m
Krešimira	f
Kreskes	m
Krešo	m
Kresten	m
Kreszentia	f
Kreszenz	f
Krew	m
Kriemhild	f
Kriemhilde	f
Krikor	m
Krimhilde	f
Kris	mf
Krishna	mf
Krišjānis	m
Krisna	m
Krišs	m
Krista	f
Kristal	f
Kristapor	m
Kristaps	m
Kristaq	m
Kristeen	f
Kristel	f
Kristen	mf
Krister	m
Kristers	m
Kristi	f
Kristia	f
Kristián	m
Kristian	m
Kristiāna	f
Kristiane	f
Kristiāns	m
Kristie	f
Kristiina	f
Kristijan	m
Kristijonas	m
Kristín	f
Kristin	f
Kristína	f
Kristīna	f
Kristina	f
Kristīne	f
Kristine	f
Kristinn	m
Kristiyan	m
Kristiyana	f
Kristján	m
Kristjan	m
Kristjana	f
Kristo	m
Krištof	m
Kristóf	m
Kristófer	m
Kristofer	m
Kristofers	m
Kristoffer	m
Kristofor	m
Kristopher	m
Kristupas	m
Kristy	f
Kristyn	f
Kristýna	f
Krisztián	m
Krisztina	f
Krisztofer	m
Kronos	m
Krste	m
Krsto	m
Kruno	m
Krunoslav	m
Krysia	f
Kryspin	m
Krystal	f
Krystelle	f
Krysten	f
Krystian	m
Krystiana	f
Krystina	f
Krystine	f
Krystle	f
Kryštof	m
Krystyn	m
Krystyna	f
Krzesimir	m
Krzyś	m
Krzysiek	m
Krzysztof	m
Krzysztofa	f
Ksawery	m
Ksawier	m
Ksenia	f
Ksenija	f
Kseniya	f
Kshathra Vairya	m
Kshitij	m
Kshitija	f
Ksyusha	f
Kuanysh	m
Kuba	m
Kubanychbek	m
Kubera	m
Kubilay	m
Kublai	m
Kübra	f
Kubra	f
Kudakwashe	m
Kudret	m
Kujtim	m
Kukka	f
K'uk'ulkan	m
Kukulkan	m
Kulap	fm
Kuldeep	m
Kullervo	m
Külli	f
Küllike	f
Külliki	f
Kulsoom	f
Kulsum	f
Kulthum	f
Kumar	m
Kumara	m
Kumaran	m
Kumarbi	m
Kumari	f
Kumbukani	mf
Kumiko	f
Kumsal	f
Kun	fm
Kunal	m
Kunala	m
Kunegunda	f
Kunibert	m
Kunigunde	f
Kunle	m
Kunley	mf
Kuno	m
Kunthea	f
Kunthear	f
Kunti	f
Kunto	f
Kun-woo	m
Kunzang	mf
Kurma	m
Kuro	m
Kurō	m
Kurosh	m
Kurou	m
Kurt	m
Kurtis	m
Kurunta	m
Kuruš	m
Kustaa	m
Kusti	m
Kušuḫ	m
Kusuma	mf
Kutemwa	mf
Kuwat	m
Kuzey	m
Kuzma	m
Kuzman	m
Květa	f
Kveta	f
Květoslav	m
Kvetoslav	m
Květoslava	f
Kvetoslava	f
Květuše	f
Kvido	m
Kwabena	m
Kwadwo	m
Kwaku	m
Kwame	m
Kwasi	m
Kweku	m
Kwesi	m
Kyan	m
Kyara	f
Kyauta	mf
Kyaw	m
Kybele	f
Kyla	f
Kylan	m
Kyle	m
Kylee	f
Kyleigh	f
Kyler	m
Kylian	m
Kylie	f
Kylli	f
Kyllian	m
Kyllikki	f
Kylo	m
Kym	f
Kynaston	m
Kynlee	f
Kynthia	f
Kyo	mf
Kyō	mf
Kyōko	f
Kyoko	f
Kyösti	m
Kyou	mf
Kyouko	f
Kyra	f
Kyran	m
Kyree	m
Kyrene	f
Kyriake	f
Kyriaki	f
Kyriakos	m
Kyrie	mf
Kyrilla	f
Kyrillos	m
Kyro	m
Kyron	m
Kyros	m
Kyrsten	f
Kyrylo	m
Kyson	m
Kythereia	f
Kyung	mf
Kyung-hee	f
Kyung-ja	f
Kyung-sook	f
Kyveli	f
Laarni	f
Laban	m
Labanya	f
Labhrann	m
Labhrás	m
Laboni	f
Lacedaemon	m
Lacey	fm
Lachesis	f
Lachie	m
LaChina	f
Lachlan	m
Lachlann	m
Lachtna	m
Lachtnae	m
Laci	mf
Lacie	f
Lăcrămioara	f
Lacy	fm
Lada	f
Ladan	f
Ladda	f
Ladi	f
Ladislao	m
Ladislas	m
Ladislau	m
Ladislaus	m
Ladislav	m
Ladislava	f
Lado	m
LaDonna	f
Lady	f
Lael	m
Laelia	f
Laelius	m
Lærke	f
Laertes	m
Laëtitia	f
Lætitia	f
Laetitia	f
Lage	m
Lagina	f
Lagle	f
Lahja	f
Laia	f
Láilá	f
Laïla	f
Laila	f
Lailoken	m
Laima	f
Laimdota	f
Laimonis	m
Laimutė	f
Laine	f
Lainey	f
Laios	m
Laird	m
Laís	f
Lais	f
Laith	m
Laius	m
Lajos	m
Lake	mf
Lakedaimon	m
Lakeisha	f
Lakelyn	f
Lakelynn	f
Lakendra	f
Lakesha	f
Lakeshia	f
Lakhdar	m
Lakisha	f
Lakshman	m
Lakshmana	m
Lakshmi	fm
Lal	m
Lala	f
Lalə	f
Lalage	f
Lalawethika	m
Lale	f
Laleh	f
Lali	f
Lalia	f
Lalit	m
Lalita	f
Lalitha	f
Lalka	f
Lalla	f
Lallie	f
Lally	f
Lalo	m
Laloecen	m
Lâm	mf
Lam	mf
Ləman	f
Lamar	m
Lambaer	m
Lambert	m
Lamberto	m
Lambros	m
Lamech	m
Lamia	f
Lamija	f
Lamine	m
Lamis	f
Lamiyə	f
Lammert	m
Lamont	m
Lamprecht	m
Lamprini	f
Lampros	m
Lamya	f
Lan	fm
Lana	f
Lance	m
Lancelot	m
Landebert	m
Landen	m
Lando	m
Landon	m
Landric	m
Landry	m
Landulf	m
Landyn	m
Lane	m
Laney	f
Lanford	m
Langdon	m
Langelihle	m
Langston	m
Lành	mf
Lani	f
Lanny	m
Lanre	m
Lanying	f
Lanzo	m
Laocoön	m
Laodice	f
Laodike	f
Laoghaire	m
Laoise	f
Laokoon	m
Laozi	m
Lapo	m
Laquan	m
Laquisha	f
Lára	f
Lara	f
Laraine	f
Lari	m
Larisa	f
Larissa	f
Lark	f
Larkin	m
Larrie	m
Larry	m
Lars	m
Larunda	f
Lárus	m
Laryn	f
Larysa	f
Lasha	m
LaShawn	fm
Lashay	f
Lashonda	f
Lāsma	f
Lassana	m
Lasse	m
Lassi	m
Lassie	f
László	m
Lata	f
Latanya	f
Latasha	f
Latda	f
Lateefah	f
Latheef	m
Lətif	m
Latif	m
Latifa	f
Latifah	f
Latife	f
Latisha	f
Latona	f
LaTonya	f
LaToya	f
Lau	m
Lauchlan	m
Laudine	f
Laufey	f
Lauge	m
Lauma	f
Launce	m
Launo	m
Laura	f
Lauraine	f
Laure	f
Laureano	m
Laureen	f
Laurel	f
Laurelle	f
Lauren	fm
Laurena	f
Laurence	mf
Laurencia	f
Laurene	f
Laurens	m
Laurent	m
Laurentia	f
Laurentin	m
Laurentina	f
Laurentine	f
Laurentino	m
Laurentinus	m
Laurențiu	m
Laurentius	m
Laurenz	m
Lauressa	f
Lauretta	f
Laurette	f
Lauri	m
Lauriana	f
Lauriane	f
Laurianne	f
Laurianus	m
Laurids	m
Laurie	fm
Laurin	m
Laurinda	f
Laurindo	m
Laurine	f
Lauris	m
Laurissa	f
Laurita	f
Laurits	m
Lauritz	m
Lauro	m
Laurus	m
Lauryn	f
Laurynas	m
Lauryne	f
Lautaro	m
Lavan	m
Lavanya	f
Lavena	f
Lavender	f
Lavern	mf
Laverna	f
Laverne	fm
Lavi	m
Lavina	f
Lavínia	f
Lavinia	f
Lavone	f
Lavonne	f
Lavr	m
Lavra	f
Lavrans	m
Lavrenti	m
Lavrentios	m
Lavrentiy	m
Lavrenty	m
Law	m
Lawahiz	f
Lawal	m
Lawali	m
Lawan	f
LaWanda	f
Lawrence	m
Lawrie	m
Lawson	m
Laxman	m
Laxmi	fm
Laya	f
Layan	f
Layla	f
Layne	mf
Layth	m
Layton	m
Laz	m
Lázár	m
Lazăr	m
Lazar	m
Lazare	m
Lázaro	m
Lazaros	m
Lazarus	m
Lazer	m
Lazzaro	m
Léa	f
Lea	f
Leachlainn	m
Leah	f
Léan	f
Léana	f
Leander	m
Leandra	f
Léandre	m
Leandro	m
Leandros	m
Léane	f
Leanid	m
Leann	f
Leanna	f
Leanne	f
Leano	m
Leanora	f
Leão	m
Lear	m
Leary	m
Leatrice	f
Lebanah	m
Leberecht	m
Lebogang	mf
Lebohang	mf
LeBron	m
Lech	m
Lechosław	m
Lechosława	f
Lecia	f
Leda	f
Ledger	m
Lee	mf
Leeann	f
Leeba	f
Leela	f
Leelavathi	f
Leelo	f
Leena	f
Leesa	f
Leevi	m
Lefteris	m
Lef-Traru	m
Lefty	m
Legacy	fm
Legend	m
Legolas	m
Lehi	m
Lehua	fm
Lei	mf
Leia	f
Leib	m
Leida	f
Leidy	f
Leif	m
Leifr	m
Leifur	m
Leigh	fm
Leighton	fm
Leigong	m
Leila	f
Leilah	f
Leilani	fm
Leilany	f
Leili	f
Leimomi	f
Leir	m
Leire	f
Leith	mf
Leiv	m
Leize	f
Lėja	f
Leja	f
Lejla	f
Lekan	m
Lela	f
Leland	m
Lelia	f
Lelio	m
Lelisa	m
Lelise	f
Lelle	m
Lelwani	mf
Lem	m
Lembit	m
Lemekh	m
Lemminkäinen	m
Lemoine	m
Lempi	f
Lemuel	m
Len	m
Léna	f
Lena	f
Lénárd	m
Lenard	m
Lenart	m
Lencho	m
Lene	f
Leni	f
Lenin	m
Lenka	f
Lenn	m
Lenna	f
Lennard	m
Lennart	m
Lenni	m
Lennie	mf
Lennon	mf
Lennox	mf
Lenny	m
Lenora	f
Lenore	f
Lenox	m
Lenuța	f
Lenz	m
Léo	m
Leo	m
Leó	m
Leobwin	m
Leocádia	f
Leocadia	f
Leocadio	m
Leocadius	m
Leofcild	m
Leofdæg	mf
Leofflæd	f
Leofgifu	f
Leofgyð	f
Leofric	m
Leofsige	m
Leofstan	m
Leofwine	m
Leokadia	f
Leola	f
Leolin	m
Leoluca	m
Léon	m
León	m
Leon	m
Leona	f
Léonard	m
Leonard	m
Leonarda	f
Leonardas	m
Leonardo	m
Leonards	m
Leonas	m
Léonce	mf
Leoncio	m
Léone	f
Leone	mf
Léonel	m
Leonel	m
Leonhard	m
Leonia	f
Leonichildis	f
Leonid	m
Leonida	m
Leonidas	m
Léonide	mf
Leonīds	m
Léonie	f
Leonie	f
Leonilda	f
Leonius	m
Léonne	f
Leonor	f
Leonora	f
Leonore	f
Leons	m
Leontes	m
Leonti	m
Leontia	f
Leontina	f
Léontine	f
Leontios	m
Leontius	m
Leontiy	m
Leonty	m
Leontýna	f
Leontyne	f
Leonzio	m
Léopold	m
Leopold	m
Léopoldine	f
Leopoldine	f
Leopoldo	m
Leoš	m
Lepidus	m
Ler	m
Lera	f
Lerato	fm
Leroi	m
Leroy	m
Les	m
Lesedi	fm
Lesego	mf
Lesia	f
Lesieli	f
Lesław	m
Lesława	f
Lesleigh	f
Lesley	fm
Leslie	fm
Lesly	f
Lessie	f
Lestari	f
Lestat	m
Lester	m
Lesya	f
Leszek	m
Leta	f
Letha	f
Lethabo	mf
Lethokuhle	fm
Letícia	f
Leticia	f
Letīcija	f
Letîf	m
Letitia	f
Letizia	f
Leto	f
Lettice	f
Lettie	f
Letty	f
Letycja	f
Leucippus	m
Leudbald	m
Leudoberct	m
Leui	m
Leukippos	m
Leutbert	m
Leutgar	m
Leutgard	f
Leuthar	m
Leutwin	m
Lev	m
Levan	m
Levana	fm
Levar	m
Levent	m
Levente	m
Levi	m
Leviathan	m
Levin	m
Levon	m
Lew	m
Lewi	m
Lewin	m
Lewis	m
Lex	m
Lexa	f
Lexi	f
Lexia	f
Lexie	f
Lexine	f
Lexus	f
Lexy	f
Leya	f
Leyla	f
Leyli	f
Leyna	f
Leyre	f
Leyton	m
Lhamo	fm
Li	fm
Lía	f
Lia	f
Líadain	f
Líadan	f
Liam	m
Lian	mf
Liāna	f
Liana	f
Liane	f
Lianne	f
Lias	m
Liat	f
Liba	f
Libbie	f
Libby	f
Libe	f
Liběna	f
Liber	m
Liberata	f
Liberato	m
Liberatore	m
Liberatus	m
Liberia	f
Liberius	m
Libertad	f
Libertas	f
Liberty	fm
Libi	f
Libia	f
Libitina	f
Libor	m
Liboria	f
Liborio	m
Liborius	m
Libuša	f
Libuše	f
Libya	f
Libye	f
Licarayen	f
Lída	f
Liddy	f
Lídia	f
Lidia	f
Lidiane	f
Lidija	f
Lidiya	f
Lidka	f
Lidmila	f
Lidochka	f
Lidziya	f
Lieber	m
Lieke	f
Liel	fm
Liêm	m
Liên	f
Lien	f
Liene	f
Liepa	f
Lierni	f
Lies	f
Liesa	f
Liesbeth	f
Liese	f
Liesel	f
Lieselotte	f
Liesje	f
Liesl	f
Lieve	f
Lieven	m
Lievin	m
Līga	f
Ligaya	f
Ligeia	f
Lígia	f
Ligia	f
Ligita	f
Lihi	f
Lihua	f
Lihuén	mf
Liidia	f
Liina	f
Liis	f
Liisa	f
Liisi	f
Liisu	f
Lija	f
Lijsbeth	f
Lijuan	f
Lijun	mf
Lila	f
Lilac	f
Lilach	f
Lilah	f
Lilavati	f
Lile	f
Lileas	f
Lili	f
Lilia	f
Lílian	f
Lilian	fm
Liliána	f
Liliana	f
Liliane	f
Lilianna	f
Lilianne	f
Lilias	f
Lilibet	f
Lilibeth	f
Lilien	f
Lilija	f
Lilijana	f
Lilinoe	f
Lilit	f
Lilita	f
Lilith	f
Liliya	f
Lilja	f
Liljana	f
Lill	f
Lilla	f
Lillemor	f
Lilli	f
Lillia	f
Lillian	f
Lilliana	f
Lillias	f
Lillie	f
Lilly	f
Lilo	f
Lilou	f
Lily	f
Lilya	f
Lilyana	f
Lily-Rose	f
Lim	mf
Limbani	m
Limbikani	m
Lin	mf
Līna	f
Lina	f
Linas	m
Lincoln	m
Linda	f
Linde	f
Linden	mf
Lindita	f
Lindiwe	f
Lindon	m
Lindsay	fm
Lindsey	fm
Lindsie	f
Lindy	mf
Line	f
Linea	f
Linet	f
Linett	f
Linette	f
Linford	m
Ling	fm
Linh	fm
Link	m
Linn	f
Linnaea	f
Linnéa	f
Linnea	f
Linnet	f
Linnette	f
Linnie	f
Lino	m
Linos	m
Linsay	f
Linsey	f
Linton	m
Linus	m
Linwood	m
Linza	f
Linzi	f
Lio	m
Lioba	f
Lionel	m
Lionesse	f
Lionors	f
Lior	mf
Liora	f
Liorit	f
Liouba	f
Lioubov	f
Liping	f
Lir	m
Liraz	mf
Liri	f
Lirije	f
Liron	mf
Lis	f
Lisa	f
Lisakhanya	fm
Lisandra	f
Lisandro	m
Lisanne	f
Lisbet	f
Lisbeth	f
Lise	f
Liselot	f
Liselott	f
Liselotte	f
Lisette	f
Lisha	f
Lishan	fm
Lison	f
Liss	f
Lissa	f
Lissi	f
Lita	f
Lital	f
Liubou	f
Liubov	f
Liucija	f
Liudmila	f
Liudmyla	f
Liudvika	f
Liudvikas	m
Liupold	m
Liùsaidh	f
Liutgard	f
Liv	f
Līva	f
Liva	f
Live	f
Lívia	f
Livia	f
Liviana	f
Livianus	m
Livie	f
Līvija	f
Livio	m
Liviu	m
Livius	m
Livna	f
Livnat	f
Livvy	f
Livy	mf
Liwen	mf
Liwia	f
Liwyatan	m
Liya	f
Liyana	f
Liz	f
Liza	f
Lizaveta	f
Lizbeth	f
Lize	f
Lizette	f
Lizzie	f
Lizzy	f
Ljerka	f
Ljilja	f
Ljiljana	f
Ljuba	mf
Ljuban	m
Ljube	m
Ljuben	m
Ljubena	f
Ljubica	f
Ljubinka	f
Ljubiša	m
Ljubo	m
Ljubomir	m
Ljubov	f
Ljudevit	m
Ljudmil	m
Ljudmila	f
Ljupcho	m
Ljupčo	m
Lleu	m
Lleucu	f
Llew	m
Llewela	f
Llewella	f
Llewellyn	m
Llewelyn	m
Llinos	f
Llorenç	m
Lloyd	m
Lluc	m
Llúcia	f
Lludd	m
Lluís	m
Lluïsa	f
Lluvia	f
Llŷr	m
Llyr	m
Llywellyn	m
Llywelyn	m
Lo	f
Loan	mf
Loane	f
Loann	m
Lochan	m
Lochana	f
Lochlainn	m
Lochlan	m
Lochlann	m
Lockie	m
Lodewijk	m
Lodovico	m
Lóegaire	m
Loek	m
Loes	f
Logan	mf
Lohan	m
Lohengrin	m
Loherangrin	m
Loïc	m
Loida	f
Loïk	m
Loís	m
Loïs	fm
Lois	fm
Lojze	m
Loke	m
Loki	m
Lola	f
Lolicia	f
Lolita	f
Lomán	m
Lommán	m
Lon	m
Lonán	m
London	fm
Londyn	f
Lone	f
Long	m
Longin	m
Longina	f
Longinus	m
Longwang	m
Loni	f
Lonnie	m
Lonny	m
Lope	m
Lopo	m
Lor	m
Lora	f
Loraine	f
Lorainne	f
Loránd	m
Lóránt	m
Lorato	f
Lorayne	f
Lorcán	m
Lorccán	m
Lore	f
Lorea	f
Loredana	f
Loreen	f
Lorelai	f
Lorelei	f
Lorella	f
Lorelle	f
Loren	mf
Lorena	f
Lorencio	m
Lorene	f
Lorens	m
Lorenz	m
Lorenza	f
Lorenzo	m
Loreta	f
Loreto	fm
Loretta	f
Lorette	f
Lori	f
Lorie	f
Lorin	mf
Lőrinc	m
Lorinda	f
Lorine	f
Loris	m
Lorita	f
Lorn	m
Lorna	f
Lorne	m
Lorraine	f
Lorri	f
Lorrie	f
Lorrin	mf
Lo-Ruchama	f
Lo-Ruhamah	f
Lot	mf
Lotario	m
Lothair	m
Lothaire	m
Lothar	m
Loti	f
Lotta	f
Lotte	f
Lotti	f
Lottie	f
Lotus	f
Lou	fm
Loua	f
Louane	f
Lou-Ann	f
Lou-Anne	f
Louanne	f
Louay	m
Louella	f
Louhi	f
Loui	m
Louie	m
Louis	m
Louisa	f
Louise	f
Louisette	f
Louison	fm
Louiza	f
Louka	m
Loukas	m
Loukia	f
Loukianos	m
Loukios	m
Louna	f
Loup	m
Lourdes	f
Lourenço	m
Lourens	m
Louwis	m
Lova	f
Love	mf
Lovel	m
Lovell	m
Lovemore	m
Loviatar	f
Loviisa	f
Loviise	f
Lovis	f
Lovisa	f
Lovise	f
Lovorka	f
Lovre	m
Lovrenc	m
Lovrenco	m
Lovro	m
Lowe	m
Lowell	m
Lowie	m
Lowri	f
Loyal	m
Loyalty	f
Loyd	m
Lú	m
Lúa	f
Luan	m
Luana	f
Luann	f
Luanna	f
Luanne	f
Luay	m
Ľuba	f
Luba	f
Lubanzi	mf
Lubbert	m
Luben	m
Ľubica	f
Lubna	f
Lubomierz	m
Ľubomír	m
Lubomír	m
Lubomir	m
Ľubomíra	f
Lubomíra	f
Ľubomirŭ	m
Ľubor	m
Lubor	m
Ľuboš	m
Luboš	m
Lubov	f
Ļubova	f
Lubuto	fm
Luc	m
Luca	mf
Lucan	m
Lucanus	m
Lúcás	m
Lucas	m
Lucasta	f
Luce	f
Lucero	fm
Lucetta	f
Lucette	f
Lucho	m
Luci	f
Lúcia	f
Lucía	f
Lucia	f
Lucian	m
Luciana	f
Luciane	f
Luciano	m
Lucianus	m
Lucica	f
Lucie	f
Lucien	m
Luciene	f
Lucienne	f
Lucifer	m
Lūcija	f
Lucija	f
Lucijan	m
Lucila	f
Lucile	f
Lucilene	f
Lucília	f
Lucilia	f
Lucilio	m
Lucilius	m
Lucilla	f
Lucille	f
Lucina	f
Lucinda	f
Lucinde	f
Lucine	f
Lucineh	f
Lúcio	m
Lucio	m
Lucius	m
Łucja	f
Łucjan	m
Lucjan	m
Luĉjo	m
Lucjusz	m
Lucky	mf
Lucrèce	fm
Lucrécia	f
Lucrecia	f
Lucretia	f
Lucretius	m
Lucrezia	f
Lucy	f
Lucyna	f
Ludde	m
Luděk	m
Ludger	m
Ludis	m
Ludivine	f
Ľudmila	f
Ludmiła	f
Ludmila	f
Ludmilla	f
Ludo	m
Ludolf	m
Ludovic	m
Ludovica	f
Ludovico	m
Ludovicus	m
Ludoviko	m
Ľudovít	m
Ľudŭmila	f
Ľudŭmilŭ	m
Ludvig	m
Ludvigs	m
Ludvík	m
Ludvik	m
Ludwig	m
Ludwik	m
Ludwika	f
Luella	f
Luena	f
Lug	m
Lugaid	m
Lugalbanda	m
Lugh	m
Lughaidh	m
Lugos	m
Lugubelinos	m
Lugus	m
Luigi	m
Luigia	f
Luigina	f
Luigino	m
Luigsech	f
Luís	m
Luis	m
Luísa	f
Luisa	f
Luis Ángel	m
Luise	f
Luíseach	f
Luisella	f
Luisina	f
Luisinho	m
Luisita	f
Luisito	m
Luitgard	f
Luitger	m
Luitpold	m
Luiz	m
Luiza	f
Luīze	f
Luján	f
Lujayn	f
Lujza	f
Luka	m
Lukács	m
Lukáš	m
Lukas	m
Lūkass	m
Łukasz	m
Luke	m
Luken	m
Lukman	m
Luknė	f
Luksa	f
Lukyan	m
Lula	fm
Lule	f
Lulit	f
Luljeta	f
Lulu	f
Lulzim	m
Lumi	f
Luminița	f
Lumír	m
Lumturi	f
Lumusi	f
Luna	f
Lune	f
Luned	f
Lunete	f
Lungile	fm
Luningning	f
Lupe	fm
Lupita	f
Lupus	m
Luqman	m
Lur	fm
Lurdes	f
Luse	f
Lusine	f
